date,series_ticker,event_ticker,market_ticker,strike_type,threshold,floor_strike,cap_strike,last_price,yes_bid,yes_ask,no_bid,no_ask,volume,open_interest,result,settlement_value,expiration_value,status,ticker,mu,sigma,model_prob,market_prob,edge,settlement,direction,entry_price,settle_value,fee_per_contract,pnl_per_contract_gross,pnl_per_contract,fee_dollars,pnl_dollars
2026-04-13,KXHIGHAUS,KXHIGHAUS-26APR13,KXHIGHAUS-26APR13-B88.5,between,88.5,88.0,89.0,0.99,0.0,1.0,0.0,1.0,353976.0,343213.0,yes,1.0,89.0,finalized,KXHIGHAUS,87.84710855484009,0.9708583,0.3199172187829544,0.99,-0.6700827812170456,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-04-13,KXHIGHAUS,KXHIGHAUS-26APR13,KXHIGHAUS-26APR13-B86.5,between,86.5,86.0,87.0,0.01,0.0,1.0,0.0,1.0,30742.0,17619.0,no,0.0,89.0,finalized,KXHIGHAUS,87.84710855484009,0.9708583,0.1629085864564586,0.01,0.15290858645645858,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-04-13,KXHIGHAUS,KXHIGHAUS-26APR13,KXHIGHAUS-26APR13-T89,greater,89.0,89.0,,0.01,0.0,1.0,0.0,1.0,362762.0,345660.0,no,0.0,89.0,finalized,KXHIGHAUS,87.84710855484009,0.9708583,0.11751578811864738,0.01,0.10751578811864738,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-04-14,KXHIGHAUS,KXHIGHAUS-26APR14,KXHIGHAUS-26APR14-T88,greater,88.0,88.0,,0.25,0.0,1.0,0.0,1.0,35305.0,24814.0,no,0.0,88.0,finalized,KXHIGHAUS,85.83985640207926,1.0415344,0.019039601799414003,0.25,-0.230960398200586,0.0,NO,75.0,100.0,1.7500000000000002,25.0,23.25,4.375000000000001,58.125
2026-04-14,KXHIGHAUS,KXHIGHAUS-26APR14,KXHIGHAUS-26APR14-B85.5,between,85.5,85.0,86.0,0.01,0.0,1.0,0.0,1.0,10402.0,7052.0,no,0.0,88.0,finalized,KXHIGHAUS,85.83985640207926,1.0415344,0.35108312746253845,0.01,0.34108312746253844,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-04-14,KXHIGHAUS,KXHIGHAUS-26APR14,KXHIGHAUS-26APR14-B87.5,between,87.5,87.0,88.0,0.99,0.0,1.0,0.0,1.0,33279.0,23490.0,yes,1.0,88.0,finalized,KXHIGHAUS,85.83985640207926,1.0415344,0.11362589127561551,0.99,-0.8763741087243845,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-04-15,KXHIGHAUS,KXHIGHAUS-26APR15,KXHIGHAUS-26APR15-B83.5,between,83.5,83.0,84.0,0.01,0.0,1.0,0.0,1.0,33690.0,20481.0,no,0.0,86.0,finalized,KXHIGHAUS,83.90129696528118,1.2047055,0.305463607631472,0.01,0.295463607631472,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-04-15,KXHIGHAUS,KXHIGHAUS-26APR15,KXHIGHAUS-26APR15-B85.5,between,85.5,85.0,86.0,0.99,0.0,1.0,0.0,1.0,22610.0,8541.0,yes,1.0,86.0,finalized,KXHIGHAUS,83.90129696528118,1.2047055,0.14013529796033453,0.99,-0.8498647020396655,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-04-16,KXHIGHAUS,KXHIGHAUS-26APR16,KXHIGHAUS-26APR16-B88.5,between,88.5,88.0,89.0,0.99,0.0,1.0,0.0,1.0,22315.81,15494.58,yes,1.0,89.0,finalized,KXHIGHAUS,87.33764835993449,0.98347443,0.20483380603268153,0.99,-0.7851661939673185,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-04-16,KXHIGHAUS,KXHIGHAUS-26APR16,KXHIGHAUS-26APR16-B86.5,between,86.5,86.0,87.0,0.01,0.0,1.0,0.0,1.0,11930.82,8632.74,no,0.0,89.0,finalized,KXHIGHAUS,87.33764835993449,0.98347443,0.27878298090971915,0.01,0.26878298090971914,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-11,KXHIGHTDAL,KXHIGHTDAL-26FEB11,KXHIGHTDAL-26FEB11-T65,less,65.0,,65.0,0.01,0.0,0.01,0.99,1.0,3315.0,0.0,no,0.0,67.0,finalized,KXHIGHTDAL,66.09405839443207,1.4002709,0.21730742699157796,0.01,0.20730742699157795,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-11,KXHIGHTDAL,KXHIGHTDAL-26FEB11,KXHIGHTDAL-26FEB11-B67.5,between,67.5,67.0,68.0,0.99,0.99,1.0,0.0,0.01,5232.0,0.0,yes,1.0,67.0,finalized,KXHIGHTDAL,66.09405839443207,1.4002709,0.17208641724806595,0.99,-0.817913582751934,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-11,KXHIGHTDAL,KXHIGHTDAL-26FEB11,KXHIGHTDAL-26FEB11-B65.5,between,65.5,65.0,66.0,0.01,0.0,0.01,0.99,1.0,12574.0,0.0,no,0.0,67.0,finalized,KXHIGHTDAL,66.09405839443207,1.4002709,0.25591513277178735,0.01,0.24591513277178734,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-12,KXHIGHTDAL,KXHIGHTDAL-26FEB12,KXHIGHTDAL-26FEB12-B75.5,between,75.5,75.0,76.0,0.99,0.0,1.0,0.0,1.0,9921.0,0.0,yes,1.0,75.0,finalized,KXHIGHTDAL,75.53746457099915,1.1397442,0.33894569656804596,0.99,-0.651054303431954,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-13,KXHIGHTDAL,KXHIGHTDAL-26FEB13,KXHIGHTDAL-26FEB13-T77,less,77.0,,77.0,0.01,0.0,1.0,0.0,1.0,6775.0,0.0,no,0.0,78.0,finalized,KXHIGHTDAL,78.03891904354094,1.2958993,0.2113640175550251,0.01,0.2013640175550251,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-13,KXHIGHTDAL,KXHIGHTDAL-26FEB13,KXHIGHTDAL-26FEB13-B79.5,between,79.5,79.0,80.0,0.01,0.0,1.0,0.0,1.0,19313.0,0.0,no,0.0,78.0,finalized,KXHIGHTDAL,78.03891904354094,1.2958993,0.16405295695534816,0.01,0.15405295695534815,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-13,KXHIGHTDAL,KXHIGHTDAL-26FEB13,KXHIGHTDAL-26FEB13-B77.5,between,77.5,77.0,78.0,0.99,0.0,1.0,0.0,1.0,6986.0,0.0,yes,1.0,78.0,finalized,KXHIGHTDAL,78.03891904354094,1.2958993,0.2766565650455058,0.99,-0.7133434349544943,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-14,KXHIGHTDAL,KXHIGHTDAL-26FEB14,KXHIGHTDAL-26FEB14-B69.5,between,69.5,69.0,70.0,0.99,0.0,1.0,0.0,1.0,7734.0,0.0,yes,1.0,69.0,finalized,KXHIGHTDAL,69.33093644777934,1.6908606,0.23142025510525838,0.99,-0.7585797448947416,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-14,KXHIGHTDAL,KXHIGHTDAL-26FEB14,KXHIGHTDAL-26FEB14-B67.5,between,67.5,67.0,68.0,0.01,0.0,1.0,0.0,1.0,74329.0,0.0,no,0.0,69.0,finalized,KXHIGHTDAL,69.33093644777934,1.6908606,0.13158454861977564,0.01,0.12158454861977565,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-15,KXHIGHTDAL,KXHIGHTDAL-26FEB15,KXHIGHTDAL-26FEB15-B70.5,between,70.5,70.0,71.0,0.99,0.0,1.0,0.0,1.0,6499.0,0.0,yes,1.0,70.0,finalized,KXHIGHTDAL,69.52728055318197,1.1135633,0.24260065502102646,0.99,-0.7473993449789735,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-15,KXHIGHTDAL,KXHIGHTDAL-26FEB15,KXHIGHTDAL-26FEB15-B68.5,between,68.5,68.0,69.0,0.01,0.0,1.0,0.0,1.0,14568.0,0.0,no,0.0,70.0,finalized,KXHIGHTDAL,69.52728055318197,1.1135633,0.23281999532354092,0.01,0.2228199953235409,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-16,KXHIGHTDAL,KXHIGHTDAL-26FEB16,KXHIGHTDAL-26FEB16-T71,less,71.0,,71.0,0.01,0.0,1.0,0.0,1.0,7342.0,0.0,no,0.0,73.0,finalized,KXHIGHTDAL,71.84662230809529,1.2037511,0.24092815057294636,0.01,0.23092815057294636,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-16,KXHIGHTDAL,KXHIGHTDAL-26FEB16,KXHIGHTDAL-26FEB16-B73.5,between,73.5,73.0,74.0,0.99,0.0,1.0,0.0,1.0,8378.0,0.0,yes,1.0,73.0,finalized,KXHIGHTDAL,71.84662230809529,1.2037511,0.13217650573133988,0.99,-0.8578234942686601,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-16,KXHIGHTDAL,KXHIGHTDAL-26FEB16,KXHIGHTDAL-26FEB16-B71.5,between,71.5,71.0,72.0,0.01,0.0,1.0,0.0,1.0,11354.0,0.0,no,0.0,73.0,finalized,KXHIGHTDAL,71.84662230809529,1.2037511,0.3097664514139786,0.01,0.2997664514139786,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-17,KXHIGHTDAL,KXHIGHTDAL-26FEB17,KXHIGHTDAL-26FEB17-B78.5,between,78.5,78.0,79.0,0.99,0.0,1.0,0.0,1.0,8653.0,0.0,yes,1.0,78.0,finalized,KXHIGHTDAL,78.01904443105062,1.1317163,0.3136833583910254,0.99,-0.6763166416089745,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-17,KXHIGHTDAL,KXHIGHTDAL-26FEB17,KXHIGHTDAL-26FEB17-B76.5,between,76.5,76.0,77.0,0.01,0.0,1.0,0.0,1.0,13802.0,0.0,no,0.0,78.0,finalized,KXHIGHTDAL,78.01904443105062,1.1317163,0.14673530036534657,0.01,0.13673530036534656,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-18,KXHIGHTDAL,KXHIGHTDAL-26FEB18,KXHIGHTDAL-26FEB18-B79.5,between,79.5,79.0,80.0,0.01,0.0,1.0,0.0,1.0,11583.0,0.0,no,0.0,78.0,finalized,KXHIGHTDAL,78.85341409047444,1.1917067,0.28306134075507017,0.01,0.27306134075507016,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-18,KXHIGHTDAL,KXHIGHTDAL-26FEB18,KXHIGHTDAL-26FEB18-B77.5,between,77.5,77.0,78.0,0.99,0.0,1.0,0.0,1.0,8847.0,0.0,yes,1.0,78.0,finalized,KXHIGHTDAL,78.85341409047444,1.1917067,0.17701422494481617,0.99,-0.8129857750551839,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-19,KXHIGHTDAL,KXHIGHTDAL-26FEB19,KXHIGHTDAL-26FEB19-B79.5,between,79.5,79.0,80.0,0.01,0.0,1.0,0.0,1.0,3945.0,0.0,no,0.0,77.0,finalized,KXHIGHTDAL,78.54008576075236,1.168401,0.24118663696040965,0.01,0.23118663696040964,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-19,KXHIGHTDAL,KXHIGHTDAL-26FEB19,KXHIGHTDAL-26FEB19-B77.5,between,77.5,77.0,78.0,0.99,0.0,1.0,0.0,1.0,8047.0,0.0,yes,1.0,77.0,finalized,KXHIGHTDAL,78.54008576075236,1.168401,0.22822062001951066,0.99,-0.7617793799804893,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-21,KXHIGHTDAL,KXHIGHTDAL-26FEB21,KXHIGHTDAL-26FEB21-B62.5,between,62.5,62.0,63.0,0.99,0.0,1.0,0.0,1.0,7087.0,0.0,yes,1.0,62.0,finalized,KXHIGHTDAL,62.12641559441884,1.0306717,0.3504754105956639,0.99,-0.6395245894043361,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-21,KXHIGHTDAL,KXHIGHTDAL-26FEB21,KXHIGHTDAL-26FEB21-B60.5,between,60.5,60.0,61.0,0.01,0.0,1.0,0.0,1.0,14808.0,0.0,no,0.0,62.0,finalized,KXHIGHTDAL,62.12641559441884,1.0306717,0.1176701614391065,0.01,0.1076701614391065,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-22,KXHIGHTDAL,KXHIGHTDAL-26FEB22,KXHIGHTDAL-26FEB22-T57,less,57.0,,57.0,0.01,0.0,1.0,0.0,1.0,6993.0,0.0,no,0.0,57.0,finalized,KXHIGHTDAL,57.13577377796174,1.0165035,0.4468715328841607,0.01,0.4368715328841607,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-22,KXHIGHTDAL,KXHIGHTDAL-26FEB22,KXHIGHTDAL-26FEB22-B57.5,between,57.5,57.0,58.0,0.99,0.0,1.0,0.0,1.0,10111.0,0.0,yes,1.0,57.0,finalized,KXHIGHTDAL,57.13577377796174,1.0165035,0.35552014531004106,0.99,-0.6344798546899589,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-23,KXHIGHTDAL,KXHIGHTDAL-26FEB23,KXHIGHTDAL-26FEB23-B61.5,between,61.5,61.0,62.0,0.05,0.0,1.0,0.0,1.0,11365.0,0.0,no,0.0,60.0,finalized,KXHIGHTDAL,60.229449574152625,0.99043745,0.1813707950635215,0.05,0.1313707950635215,0.0,YES,5.0,0.0,6.65,-5.0,-11.65,16.625,-29.125
2026-02-23,KXHIGHTDAL,KXHIGHTDAL-26FEB23,KXHIGHTDAL-26FEB23-B59.5,between,59.5,59.0,60.0,0.97,0.0,1.0,0.0,1.0,46334.0,0.0,yes,1.0,60.0,finalized,KXHIGHTDAL,60.229449574152625,0.99043745,0.3011553307533913,0.97,-0.6688446692466087,1.0,NO,3.0000000000000027,0.0,6.790000000000001,-3.0000000000000027,-9.790000000000003,16.975,-24.475000000000005
2026-02-24,KXHIGHTDAL,KXHIGHTDAL-26FEB24,KXHIGHTDAL-26FEB24-T72,less,72.0,,72.0,0.01,0.0,1.0,0.0,1.0,11699.0,0.0,no,0.0,73.0,finalized,KXHIGHTDAL,72.57653316656747,1.0069205,0.28346769624798374,0.01,0.2734676962479837,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-24,KXHIGHTDAL,KXHIGHTDAL-26FEB24,KXHIGHTDAL-26FEB24-B72.5,between,72.5,72.0,73.0,0.99,0.0,1.0,0.0,1.0,13359.0,0.0,yes,1.0,73.0,finalized,KXHIGHTDAL,72.57653316656747,1.0069205,0.37949278203501613,0.99,-0.6105072179649839,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-25,KXHIGHTDAL,KXHIGHTDAL-26FEB25,KXHIGHTDAL-26FEB25-B82.5,between,82.5,82.0,83.0,0.99,0.0,1.0,0.0,1.0,13539.0,0.0,yes,1.0,82.0,finalized,KXHIGHTDAL,81.72361680666606,1.0972234,0.2782047739085306,0.99,-0.7117952260914694,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-25,KXHIGHTDAL,KXHIGHTDAL-26FEB25,KXHIGHTDAL-26FEB25-B80.5,between,80.5,80.0,81.0,0.01,0.0,1.0,0.0,1.0,14343.0,0.0,no,0.0,82.0,finalized,KXHIGHTDAL,81.72361680666606,1.0972234,0.1966838160124418,0.01,0.1866838160124418,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-26,KXHIGHTDAL,KXHIGHTDAL-26FEB26,KXHIGHTDAL-26FEB26-B81.5,between,81.5,81.0,82.0,0.99,0.0,1.0,0.0,1.0,18355.0,0.0,yes,1.0,82.0,finalized,KXHIGHTDAL,81.25970922311147,1.3254085,0.28943541495908043,0.99,-0.7005645850409196,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-26,KXHIGHTDAL,KXHIGHTDAL-26FEB26,KXHIGHTDAL-26FEB26-B79.5,between,79.5,79.0,80.0,0.01,0.0,1.0,0.0,1.0,26177.0,0.0,no,0.0,82.0,finalized,KXHIGHTDAL,81.25970922311147,1.3254085,0.12684155470463102,0.01,0.11684155470463102,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-27,KXHIGHTDAL,KXHIGHTDAL-26FEB27,KXHIGHTDAL-26FEB27-B82.5,between,82.5,82.0,83.0,0.01,0.0,1.0,0.0,1.0,7222.0,0.0,no,0.0,81.0,finalized,KXHIGHTDAL,81.9554914077123,1.3196924,0.27221531849007374,0.01,0.26221531849007373,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-02-27,KXHIGHTDAL,KXHIGHTDAL-26FEB27,KXHIGHTDAL-26FEB27-B80.5,between,80.5,80.0,81.0,0.99,0.0,1.0,0.0,1.0,11774.0,0.0,yes,1.0,81.0,finalized,KXHIGHTDAL,81.9554914077123,1.3196924,0.1653252701148178,0.99,-0.8246747298851822,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-02-28,KXHIGHTDAL,KXHIGHTDAL-26FEB28,KXHIGHTDAL-26FEB28-B84.5,between,84.5,84.0,85.0,0.99,0.0,1.0,0.0,1.0,11604.0,0.0,yes,1.0,84.0,finalized,KXHIGHTDAL,84.6701043844223,1.0588896,0.35888811874264764,0.99,-0.6311118812573524,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-01,KXHIGHTDAL,KXHIGHTDAL-26MAR01,KXHIGHTDAL-26MAR01-B82.5,between,82.5,82.0,83.0,0.01,0.0,1.0,0.0,1.0,15090.0,0.0,no,0.0,81.0,finalized,KXHIGHTDAL,81.970876344045,1.0967618,0.31537001713198776,0.01,0.30537001713198775,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-03-01,KXHIGHTDAL,KXHIGHTDAL-26MAR01,KXHIGHTDAL-26MAR01-B80.5,between,80.5,80.0,81.0,0.99,0.0,1.0,0.0,1.0,17736.0,0.0,yes,1.0,81.0,finalized,KXHIGHTDAL,81.970876344045,1.0967618,0.1518506399022941,0.99,-0.8381493600977059,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-02,KXHIGHTDAL,KXHIGHTDAL-26MAR02,KXHIGHTDAL-26MAR02-B82.5,between,82.5,82.0,83.0,0.01,0.0,1.0,0.0,1.0,5132.0,0.0,no,0.0,81.0,finalized,KXHIGHTDAL,82.75858538945515,1.0551457,0.35439754663381295,0.01,0.34439754663381295,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-03-02,KXHIGHTDAL,KXHIGHTDAL-26MAR02,KXHIGHTDAL-26MAR02-B80.5,between,80.5,80.0,81.0,0.99,0.0,1.0,0.0,1.0,12854.0,0.0,yes,1.0,81.0,finalized,KXHIGHTDAL,82.75858538945515,1.0551457,0.04332042634927404,0.99,-0.946679573650726,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-03,KXHIGHTDAL,KXHIGHTDAL-26MAR03,KXHIGHTDAL-26MAR03-B86.5,between,86.5,86.0,87.0,0.01,0.0,1.0,0.0,1.0,10410.0,0.0,no,0.0,84.0,finalized,KXHIGHTDAL,85.61780245304108,1.1313567,0.2568411818452274,0.01,0.2468411818452274,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-03-03,KXHIGHTDAL,KXHIGHTDAL-26MAR03,KXHIGHTDAL-26MAR03-B84.5,between,84.5,84.0,85.0,0.98,0.0,1.0,0.0,1.0,24661.0,0.0,yes,1.0,84.0,finalized,KXHIGHTDAL,85.61780245304108,1.1313567,0.21614486816557935,0.98,-0.7638551318344207,1.0,NO,2.0000000000000018,0.0,6.86,-2.0000000000000018,-8.860000000000003,17.15,-22.15000000000001
2026-03-04,KXHIGHTDAL,KXHIGHTDAL-26MAR04,KXHIGHTDAL-26MAR04-T81,greater,81.0,81.0,,0.01,0.0,1.0,0.0,1.0,14353.0,0.0,no,0.0,81.0,finalized,KXHIGHTDAL,80.74657368659975,1.4341729,0.4298698384602449,0.01,0.4198698384602449,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-03-04,KXHIGHTDAL,KXHIGHTDAL-26MAR04,KXHIGHTDAL-26MAR04-B80.5,between,80.5,80.0,81.0,0.99,0.0,1.0,0.0,1.0,9142.0,0.0,yes,1.0,81.0,finalized,KXHIGHTDAL,80.74657368659975,1.4341729,0.2687936612331446,0.99,-0.7212063387668555,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-05,KXHIGHTDAL,KXHIGHTDAL-26MAR05,KXHIGHTDAL-26MAR05-B81.5,between,81.5,81.0,82.0,0.99,0.0,1.0,0.0,1.0,16844.0,0.0,yes,1.0,82.0,finalized,KXHIGHTDAL,80.228158112367,1.4513036,0.1863539664852989,0.99,-0.8036460335147011,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-05,KXHIGHTDAL,KXHIGHTDAL-26MAR05,KXHIGHTDAL-26MAR05-B79.5,between,79.5,79.0,80.0,0.01,0.0,1.0,0.0,1.0,18902.0,0.0,no,0.0,82.0,finalized,KXHIGHTDAL,80.228158112367,1.4513036,0.23883193408984005,0.01,0.22883193408984004,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-03-06,KXHIGHTDAL,KXHIGHTDAL-26MAR06,KXHIGHTDAL-26MAR06-T83,greater,83.0,83.0,,0.01,0.0,1.0,0.0,1.0,8445.0,0.0,no,0.0,82.0,finalized,KXHIGHTDAL,82.42925269603728,1.2460812,0.3234640843729565,0.01,0.3134640843729565,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-03-06,KXHIGHTDAL,KXHIGHTDAL-26MAR06,KXHIGHTDAL-26MAR06-B82.5,between,82.5,82.0,83.0,0.99,0.0,1.0,0.0,1.0,8798.0,0.0,yes,1.0,82.0,finalized,KXHIGHTDAL,82.42925269603728,1.2460812,0.31129404280934536,0.99,-0.6787059571906546,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-07,KXHIGHTDAL,KXHIGHTDAL-26MAR07,KXHIGHTDAL-26MAR07-T74,greater,74.0,74.0,,0.99,0.0,1.0,0.0,1.0,49896.0,0.0,yes,1.0,75.0,finalized,KXHIGHTDAL,74.12720522880555,1.8604525,0.5272557514316368,0.99,-0.46274424856836316,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-07,KXHIGHTDAL,KXHIGHTDAL-26MAR07,KXHIGHTDAL-26MAR07-B73.5,between,73.5,73.0,74.0,0.01,0.0,1.0,0.0,1.0,22092.0,0.0,no,0.0,75.0,finalized,KXHIGHTDAL,74.12720522880555,1.8604525,0.20044600142394098,0.01,0.19044600142394097,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-03-08,KXHIGHTDAL,KXHIGHTDAL-26MAR08,KXHIGHTDAL-26MAR08-B74.5,between,74.5,74.0,75.0,0.99,0.0,1.0,0.0,1.0,28692.0,0.0,yes,1.0,74.0,finalized,KXHIGHTDAL,72.61568559805552,1.2261639,0.10353746042124945,0.99,-0.8864625395787505,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-08,KXHIGHTDAL,KXHIGHTDAL-26MAR08,KXHIGHTDAL-26MAR08-B72.5,between,72.5,72.0,73.0,0.01,0.0,1.0,0.0,1.0,52920.0,0.0,no,0.0,74.0,finalized,KXHIGHTDAL,72.61568559805552,1.2261639,0.31523198829178456,0.01,0.30523198829178455,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
2026-03-09,KXHIGHTDAL,KXHIGHTDAL-26MAR09,KXHIGHTDAL-26MAR09-B85.5,between,85.5,85.0,86.0,0.99,0.0,1.0,0.0,1.0,8969.0,0.0,yes,1.0,85.0,finalized,KXHIGHTDAL,82.73148030440012,1.1528873,0.022261357048964592,0.99,-0.9677386429510354,1.0,NO,1.0000000000000009,0.0,6.930000000000001,-1.0000000000000009,-7.9300000000000015,17.325000000000003,-19.825000000000003
2026-03-09,KXHIGHTDAL,KXHIGHTDAL-26MAR09,KXHIGHTDAL-26MAR09-B83.5,between,83.5,83.0,84.0,0.01,0.0,1.0,0.0,1.0,22261.0,0.0,no,0.0,85.0,finalized,KXHIGHTDAL,82.73148030440012,1.1528873,0.2723142683906489,0.01,0.26231426839064886,0.0,YES,1.0,0.0,6.930000000000001,-1.0,-7.930000000000001,17.325000000000003,-19.825000000000003
